date,close
9/2/2019,146.5
9/3/2019,145.26
9/4/2019,145.43
9/5/2019,145.91
9/6/2019,146.03
9/7/2019,146.21
9/8/2019,146.9
9/9/2019,145.85
9/10/2019,146.44
9/11/2019,143.22
9/12/2019,141.37
9/13/2019,142.23
9/14/2019,141.99
9/15/2019,146.45
9/16/2019,147.73
9/17/2019,145.99
9/18/2019,144.5
9/19/2019,144.25
9/20/2019,144.68
9/21/2019,145.62
9/22/2019,145.34
9/23/2019,145.3
9/24/2019,144.75
9/25/2019,142.57
9/26/2019,142.2
9/27/2019,140.68
9/28/2019,140.82
9/29/2019,139.99
9/30/2019,140.75
10/1/2019,137.55
10/2/2019,136.97
10/3/2019,138.47
10/4/2019,137.47
10/5/2019,138.93
10/6/2019,138.68
10/7/2019,139.05
10/8/2019,139.5
10/9/2019,139.46
10/10/2019,136.56
10/11/2019,133.95
10/12/2019,133.87
10/13/2019,133.84
10/14/2019,137.73
10/15/2019,139.2
10/16/2019,139.39
10/17/2019,139.1
10/18/2019,139.35
10/19/2019,139.03
10/20/2019,140.48
10/21/2019,139.69
10/22/2019,138.17
10/23/2019,138.22
10/24/2019,138.16
10/25/2019,138.64
10/26/2019,140.47
10/27/2019,142.88
10/28/2019,141.98
10/29/2019,140.46
10/30/2019,140.54
10/31/2019,139.96
11/1/2019,139.49
11/2/2019,139.89
11/3/2019,139.36
11/4/2019,138.51
11/5/2019,137.21
11/6/2019,137.32
11/7/2019,136.87
11/8/2019,135.86
11/9/2019,133.72
11/10/2019,134.69
11/11/2019,134.95
11/12/2019,134.86
11/13/2019,134.32
11/14/2019,134.92
11/15/2019,135.95
11/16/2019,135.11
11/17/2019,134.61
11/18/2019,135.35
11/19/2019,136.88
11/20/2019,134.47
11/21/2019,132.48
11/22/2019,130.43
11/23/2019,129.5
11/24/2019,130.22
11/25/2019,130.75
11/26/2019,131.2
11/27/2019,131.17
11/28/2019,131.46
11/29/2019,132.02
11/30/2019,131.95
12/1/2019,131.25
12/2/2019,132.64
12/3/2019,132.52
12/4/2019,132.17
12/5/2019,131.55
12/6/2019,130.28
12/7/2019,128.62
12/8/2019,129.36
12/9/2019,126.63
12/10/2019,125.85
12/11/2019,125.94
12/12/2019,127.8
12/13/2019,129.11
12/14/2019,124.69
12/15/2019,125.93
12/16/2019,127.76
12/17/2019,126.24
12/18/2019,127.38
12/19/2019,126.05
12/20/2019,125.75
12/21/2019,125
12/22/2019,122.71
12/23/2019,121.58
12/24/2019,121.34
12/25/2019,122
12/26/2019,121.61
12/27/2019,122.35
12/28/2019,122.59
12/29/2019,122.84
12/30/2019,121.45
12/31/2019,122.04
1/1/2020,122.57
1/2/2020,121.32
1/3/2020,122.61
1/4/2020,122.41
1/5/2020,122.63
1/6/2020,122.54
1/7/2020,122.66
1/8/2020,124.06
1/9/2020,123.33
1/10/2020,122.79
1/11/2020,121.48
1/12/2020,121.95
1/13/2020,121.26
1/14/2020,119.62
1/15/2020,120.97
1/16/2020,119.4
1/17/2020,121.47
1/18/2020,122.25
1/19/2020,123.45
1/20/2020,122.91
1/21/2020,123.72
1/22/2020,124.24
1/23/2020,123.85
1/24/2020,125.35
1/25/2020,125.13
1/26/2020,126.06
1/27/2020,127.24
1/28/2020,125.35
1/29/2020,123.51
1/30/2020,122.61
1/31/2020,123.59
2/1/2020,124.19
2/2/2020,123.03
2/3/2020,123.5
2/4/2020,126.01
2/5/2020,126.49
2/6/2020,128.27
2/7/2020,128.01
2/8/2020,126.76
2/9/2020,126.19
2/10/2020,126.83
2/11/2020,126.66
2/12/2020,127.55
2/13/2020,127.72
2/14/2020,130.54
2/15/2020,131.76
2/16/2020,130.62
2/17/2020,130.43
2/18/2020,129.63
2/19/2020,130.25
2/20/2020,129.48
2/21/2020,128.1
2/22/2020,130.71
2/23/2020,130.41
2/24/2020,128.35
2/25/2020,124.56
2/26/2020,128.15
2/27/2020,127.45
2/28/2020,127.21
2/29/2020,127.39
3/1/2020,125.1
