Date,Close
11/13/2013 16:00,183.55
11/14/2013 16:00,182.21
11/15/2013 16:00,183.19
11/18/2013 16:00,184.47
11/19/2013 16:00,185.25
11/20/2013 16:00,185.19
11/21/2013 16:00,184.13
11/22/2013 16:00,181.3
11/25/2013 16:00,178.94
11/26/2013 16:00,177.31
11/27/2013 16:00,178.97
11/29/2013 16:00,179.68
12/2/2013 16:00,177.48
12/3/2013 16:00,176.08
12/4/2013 16:00,175.74
12/5/2013 16:00,176.08
12/6/2013 16:00,177.67
12/9/2013 16:00,177.46
12/10/2013 16:00,177.12
12/11/2013 16:00,175.2
12/12/2013 16:00,173.37
12/13/2013 16:00,172.8
12/16/2013 16:00,177.85
12/17/2013 16:00,175.76
12/18/2013 16:00,178.7
12/19/2013 16:00,180.22
12/20/2013 16:00,180.02
12/23/2013 16:00,182.23
12/24/2013 16:00,183.22
12/26/2013 16:00,185.35
12/27/2013 16:00,185.08
12/30/2013 16:00,186.41
12/31/2013 16:00,187.57
1/2/2014 16:00,185.53
1/3/2014 16:00,186.64
1/6/2014 16:00,186
1/7/2014 16:00,189.71
1/8/2014 16:00,187.97
1/9/2014 16:00,187.38
1/10/2014 16:00,187.26
1/13/2014 16:00,184.16
1/14/2014 16:00,185.92
1/15/2014 16:00,187.74
1/16/2014 16:00,188.76
1/17/2014 16:00,190.09
1/21/2014 16:00,188.43
1/22/2014 16:00,182.25
1/23/2014 16:00,182.73
1/24/2014 16:00,179.64
1/27/2014 16:00,177.9
1/28/2014 16:00,176.85
1/29/2014 16:00,176.4
1/30/2014 16:00,177.36
1/31/2014 16:00,176.68
2/3/2014 16:00,172.9
2/4/2014 16:00,172.84
2/5/2014 16:00,174.24
2/6/2014 16:00,174.67
2/7/2014 16:00,177.25
2/10/2014 16:00,177.14
2/11/2014 16:00,179.7
2/12/2014 16:00,180.24
2/13/2014 16:00,181.84
2/14/2014 16:00,183.69
2/18/2014 16:00,183.19
2/19/2014 16:00,182.95
2/20/2014 16:00,184.26
2/21/2014 16:00,182.79
2/24/2014 16:00,183.45
2/25/2014 16:00,183.23
2/26/2014 16:00,184.06
2/27/2014 16:00,185.27
2/28/2014 16:00,185.17
3/3/2014 16:00,184.26
3/4/2014 16:00,186.44
3/5/2014 16:00,187.14
3/6/2014 16:00,187.64
3/7/2014 16:00,187.68
3/10/2014 16:00,186.39
3/11/2014 16:00,186.76
3/12/2014 16:00,186.22
3/13/2014 16:00,183.9
3/14/2014 16:00,182.21
3/17/2014 16:00,185.81
3/18/2014 16:00,186.81
3/19/2014 16:00,184.71
3/20/2014 16:00,187.9
3/21/2014 16:00,186.67
3/24/2014 16:00,188.25
3/25/2014 16:00,195.04
3/26/2014 16:00,192.62
3/27/2014 16:00,189.83
3/28/2014 16:00,190.45
3/31/2014 16:00,192.49
4/1/2014 16:00,194.5
4/2/2014 16:00,193.55
4/3/2014 16:00,192.69
4/4/2014 16:00,191.77
4/7/2014 16:00,194.52
4/8/2014 16:00,193.29
4/9/2014 16:00,196.64
4/10/2014 16:00,195.68
4/11/2014 16:00,195.19
4/14/2014 16:00,197.77
4/15/2014 16:00,197.02
4/16/2014 16:00,196.4
4/17/2014 16:00,190.01
4/21/2014 16:00,192.27
4/22/2014 16:00,192.15
4/23/2014 16:00,191.73
4/24/2014 16:00,190.22
4/25/2014 16:00,189.63
4/28/2014 16:00,193.14
4/29/2014 16:00,195.11
4/30/2014 16:00,196.47
5/1/2014 16:00,193.53
5/2/2014 16:00,191.44
5/5/2014 16:00,191.26
5/6/2014 16:00,190.03
5/7/2014 16:00,189.3
5/8/2014 16:00,188.91
5/9/2014 16:00,190.08
5/12/2014 16:00,192.57
5/13/2014 16:00,192.19
5/14/2014 16:00,188.72
5/15/2014 16:00,186.46
5/16/2014 16:00,187.06
5/19/2014 16:00,187
5/20/2014 16:00,184.89
5/21/2014 16:00,186.39
5/22/2014 16:00,185.68
5/23/2014 16:00,185.94
5/27/2014 16:00,184.78
5/28/2014 16:00,183.08
5/29/2014 16:00,183.76
5/30/2014 16:00,184.36
6/2/2014 16:00,185.69
6/3/2014 16:00,184.37
6/4/2014 16:00,184.51
6/5/2014 16:00,185.98
6/6/2014 16:00,186.37
6/9/2014 16:00,186.22
6/10/2014 16:00,184.29
6/11/2014 16:00,182.25
6/12/2014 16:00,181.22
6/13/2014 16:00,182.56
6/16/2014 16:00,182.35
6/17/2014 16:00,182.26
6/18/2014 16:00,183.6
6/19/2014 16:00,182.82
6/20/2014 16:00,181.55
6/23/2014 16:00,182.14
6/24/2014 16:00,180.88
6/25/2014 16:00,180.72
6/26/2014 16:00,180.37
6/27/2014 16:00,181.71
6/30/2014 16:00,181.27
7/1/2014 16:00,186.35
7/2/2014 16:00,188.39
7/3/2014 16:00,188.53
7/7/2014 16:00,188.04
7/8/2014 16:00,187.22
7/9/2014 16:00,188.42
7/10/2014 16:00,187.7
7/11/2014 16:00,188
7/14/2014 16:00,189.86
7/15/2014 16:00,188.49
7/16/2014 16:00,192.36
7/17/2014 16:00,192.49
7/18/2014 16:00,192.5
7/21/2014 16:00,190.85
7/22/2014 16:00,194.09
7/23/2014 16:00,193.63
7/24/2014 16:00,195.24
7/25/2014 16:00,194.4
7/28/2014 16:00,195.78
7/29/2014 16:00,194.57
7/30/2014 16:00,194
7/31/2014 16:00,191.67
8/1/2014 16:00,189.15
8/4/2014 16:00,189.64
8/5/2014 16:00,187.1
8/6/2014 16:00,185.97
8/7/2014 16:00,184.3
8/8/2014 16:00,186.63
8/11/2014 16:00,187.47
8/12/2014 16:00,187.34
8/13/2014 16:00,187.95
8/14/2014 16:00,187.88
8/15/2014 16:00,187.38
8/18/2014 16:00,189.36
8/19/2014 16:00,190.07
8/20/2014 16:00,190.1
8/21/2014 16:00,191.23
8/22/2014 16:00,190.41
8/25/2014 16:00,191.16
8/26/2014 16:00,192.99
8/27/2014 16:00,192.25
8/28/2014 16:00,192
8/29/2014 16:00,192.3
9/2/2014 16:00,191.56
9/3/2014 16:00,191.95
9/4/2014 16:00,190.68
9/5/2014 16:00,191.2
9/8/2014 16:00,190.14
9/9/2014 16:00,189.99
9/10/2014 16:00,191.54
9/11/2014 16:00,191.72
9/12/2014 16:00,191.28
9/15/2014 16:00,191.81
9/16/2014 16:00,192.96
9/17/2014 16:00,192.8
9/18/2014 16:00,193.75
9/19/2014 16:00,194
9/22/2014 16:00,193.11
9/23/2014 16:00,191.62
9/24/2014 16:00,192.31
9/25/2014 16:00,189.01
9/26/2014 16:00,190.06
9/29/2014 16:00,189.64
9/30/2014 16:00,189.83
10/1/2014 16:00,187.17
10/2/2014 16:00,186.91
10/3/2014 16:00,188.67
10/6/2014 16:00,189.04
10/7/2014 16:00,185.71
10/8/2014 16:00,189.36
10/9/2014 16:00,186.42
10/10/2014 16:00,185.93
10/13/2014 16:00,183.52
10/14/2014 16:00,183.8
10/15/2014 16:00,181.75
10/16/2014 16:00,179.84
10/17/2014 16:00,182.05
10/20/2014 16:00,169.1
10/21/2014 16:00,163.23
10/22/2014 16:00,161.79
10/23/2014 16:00,162.18
10/24/2014 16:00,162.08
10/27/2014 16:00,161.87
10/28/2014 16:00,163.6
10/29/2014 16:00,163.46
10/30/2014 16:00,164.35
10/31/2014 16:00,164.4
11/3/2014 16:00,164.36
11/4/2014 16:00,162.65
11/5/2014 16:00,161.82
11/6/2014 16:00,161.46
11/7/2014 16:00,162.07
11/10/2014 16:00,163.49
11/11/2014 16:00,163.3
11/12/2014 16:00,161.92
11/13/2014 16:00,162.79
11/14/2014 16:00,164.16
11/17/2014 16:00,164.16
11/18/2014 16:00,161.89
11/19/2014 16:00,161.43
11/20/2014 16:00,160.64
11/21/2014 16:00,160.92
11/24/2014 16:00,162.15
11/25/2014 16:00,161.76
11/26/2014 16:00,161.95
11/28/2014 16:00,162.17
12/1/2014 16:00,161.54
12/2/2014 16:00,162.67
12/3/2014 16:00,164.52
12/4/2014 16:00,164.05
12/5/2014 16:00,163.27
12/8/2014 16:00,161.86
12/9/2014 16:00,162.99
12/10/2014 16:00,160.51
12/11/2014 16:00,161.07
12/12/2014 16:00,155.38
12/15/2014 16:00,153.06
12/16/2014 16:00,151.41
12/17/2014 16:00,151.93
12/18/2014 16:00,157.68
12/19/2014 16:00,158.51
12/22/2014 16:00,161.44
12/23/2014 16:00,162.24
12/24/2014 16:00,161.82
12/26/2014 16:00,162.34
12/29/2014 16:00,160.51
12/30/2014 16:00,160.05
12/31/2014 16:00,160.44
1/2/2015 16:00,162.06
1/5/2015 16:00,159.51
1/6/2015 16:00,156.07
1/7/2015 16:00,155.05
1/8/2015 16:00,158.42
1/9/2015 16:00,159.11
1/12/2015 16:00,156.44
1/13/2015 16:00,156.81
1/14/2015 16:00,155.8
1/15/2015 16:00,154.57
1/16/2015 16:00,157.14
1/20/2015 16:00,156.95
1/21/2015 16:00,152.09
1/22/2015 16:00,155.39
1/23/2015 16:00,155.87
1/26/2015 16:00,156.36
1/27/2015 16:00,153.67
1/28/2015 16:00,151.55
1/29/2015 16:00,155.48
1/30/2015 16:00,153.31
2/2/2015 16:00,154.66
2/3/2015 16:00,158.47
2/4/2015 16:00,156.96
2/5/2015 16:00,157.91
2/6/2015 16:00,156.72
2/9/2015 16:00,155.75
2/10/2015 16:00,158.56
2/11/2015 16:00,158.2
2/12/2015 16:00,158.52
2/13/2015 16:00,160.4
2/17/2015 16:00,160.96
2/18/2015 16:00,162.19
2/19/2015 16:00,163.89
2/20/2015 16:00,163.65
2/23/2015 16:00,162.91
2/24/2015 16:00,164.83
2/25/2015 16:00,162.81
2/26/2015 16:00,160.87
2/27/2015 16:00,161.94
3/2/2015 16:00,160.48
3/3/2015 16:00,161.03
3/4/2015 16:00,159.42
3/5/2015 16:00,161.18
3/6/2015 16:00,158.5
3/9/2015 16:00,160.77
3/10/2015 16:00,157.81
3/11/2015 16:00,156.8
3/12/2015 16:00,157.98
3/13/2015 16:00,154.28
3/16/2015 16:00,157.08
3/17/2015 16:00,156.96
3/18/2015 16:00,159.81
3/19/2015 16:00,159.81
3/20/2015 16:00,162.88
3/23/2015 16:00,164.63
3/24/2015 16:00,163
3/25/2015 16:00,159.2
3/26/2015 16:00,160.59
3/27/2015 16:00,160.4
3/30/2015 16:00,162.67
3/31/2015 16:00,160.5
4/1/2015 16:00,159.18
4/2/2015 16:00,160.45
4/6/2015 16:00,162.04
4/7/2015 16:00,162.07
4/8/2015 16:00,161.85
4/9/2015 16:00,162.34
4/10/2015 16:00,162.86
4/13/2015 16:00,162.38
4/14/2015 16:00,162.3
4/15/2015 16:00,164.13
4/16/2015 16:00,163.13
4/17/2015 16:00,160.67
4/20/2015 16:00,166.16
4/21/2015 16:00,164.26
4/22/2015 16:00,165.36
4/23/2015 16:00,170.24
4/24/2015 16:00,169.78
4/27/2015 16:00,170.73
4/28/2015 16:00,173.92
4/29/2015 16:00,174.4
4/30/2015 16:00,171.29
5/1/2015 16:00,173.67
5/4/2015 16:00,173.97
5/5/2015 16:00,173.08
5/6/2015 16:00,170.05
5/7/2015 16:00,170.99
5/8/2015 16:00,172.68
5/11/2015 16:00,171.12
5/12/2015 16:00,170.55
5/13/2015 16:00,172.28
5/14/2015 16:00,174.05
5/15/2015 16:00,173.26
5/18/2015 16:00,173.06
5/19/2015 16:00,173.48
5/20/2015 16:00,173.76
5/21/2015 16:00,173.34
5/22/2015 16:00,172.22
5/26/2015 16:00,170.13
5/27/2015 16:00,172
5/28/2015 16:00,171.71
5/29/2015 16:00,169.65
6/1/2015 16:00,170.18
6/2/2015 16:00,169.65
6/3/2015 16:00,169.92
6/4/2015 16:00,168.38
6/5/2015 16:00,167.4
6/8/2015 16:00,165.34
6/9/2015 16:00,165.68
6/10/2015 16:00,168.92
6/11/2015 16:00,168.78
6/12/2015 16:00,166.99
6/15/2015 16:00,166.26
6/16/2015 16:00,166.84
6/17/2015 16:00,167.17
6/18/2015 16:00,168.25
6/19/2015 16:00,166.99
6/22/2015 16:00,167.73
6/23/2015 16:00,168.62
6/24/2015 16:00,166.97
6/25/2015 16:00,166.08
6/26/2015 16:00,165.46
6/29/2015 16:00,162.97
6/30/2015 16:00,162.66
7/1/2015 16:00,164.49
7/2/2015 16:00,165.09
7/6/2015 16:00,164.73
7/7/2015 16:00,165
7/8/2015 16:00,163.16
7/9/2015 16:00,163.85
7/10/2015 16:00,166.95
7/13/2015 16:00,169.38
7/14/2015 16:00,168.61
7/15/2015 16:00,168.53
7/16/2015 16:00,171
7/17/2015 16:00,172.51
7/20/2015 16:00,173.22
7/21/2015 16:00,163.07
7/22/2015 16:00,160.35
7/23/2015 16:00,161.73
7/24/2015 16:00,159.75
7/27/2015 16:00,159.07
7/28/2015 16:00,160.05
7/29/2015 16:00,161.09
7/30/2015 16:00,160.96
7/31/2015 16:00,161.99
8/3/2015 16:00,158.71
8/4/2015 16:00,157.6
8/5/2015 16:00,157.9
8/6/2015 16:00,156.32
8/7/2015 16:00,155.12
8/10/2015 16:00,156.75
8/11/2015 16:00,155.51
8/12/2015 16:00,156.16
8/13/2015 16:00,155.07
8/14/2015 16:00,155.75
8/17/2015 16:00,156.31
8/18/2015 16:00,156.01
8/19/2015 16:00,153.94
8/20/2015 16:00,152.66
8/21/2015 16:00,148.85
8/24/2015 16:00,143.47
8/25/2015 16:00,140.96
8/26/2015 16:00,146.7
8/27/2015 16:00,148.54
8/28/2015 16:00,147.98
8/31/2015 16:00,147.89
9/1/2015 16:00,142.68
9/2/2015 16:00,145.05
9/3/2015 16:00,146.78
9/4/2015 16:00,143.7
9/8/2015 16:00,147.23
9/9/2015 16:00,145.05
9/10/2015 16:00,146.2
9/11/2015 16:00,147.37
9/14/2015 16:00,145.65
9/15/2015 16:00,147.53
9/16/2015 16:00,148.41
9/17/2015 16:00,148.14
9/18/2015 16:00,144.51
9/21/2015 16:00,146.48
9/22/2015 16:00,144.43
9/23/2015 16:00,143.66
9/24/2015 16:00,144.41
9/25/2015 16:00,145.42
9/28/2015 16:00,142.52
9/29/2015 16:00,142.47
9/30/2015 16:00,144.97
10/1/2015 16:00,143.59
10/2/2015 16:00,144.58
10/5/2015 16:00,149.04
10/6/2015 16:00,148.78
10/7/2015 16:00,150.09
10/8/2015 16:00,152.28
10/9/2015 16:00,152.39
10/12/2015 16:00,151.14
10/13/2015 16:00,149.62
10/14/2015 16:00,150.01
10/15/2015 16:00,150.09
10/16/2015 16:00,150.39
10/19/2015 16:00,149.22
10/20/2015 16:00,140.64
10/21/2015 16:00,140.92
10/22/2015 16:00,144.09
10/23/2015 16:00,144.68
10/26/2015 16:00,143.66
10/27/2015 16:00,137.86
10/28/2015 16:00,140.83
10/29/2015 16:00,140.55
10/30/2015 16:00,140.08
11/2/2015 16:00,140.37
11/3/2015 16:00,141.88
11/4/2015 16:00,141.63
11/5/2015 16:00,139.89
11/6/2015 16:00,138.25
11/9/2015 16:00,135.31
11/10/2015 16:00,135.47
11/11/2015 16:00,135.02
11/12/2015 16:00,133.04
11/13/2015 16:00,131.75
11/16/2015 16:00,133.71
11/17/2015 16:00,133.82
11/18/2015 16:00,135.82
11/19/2015 16:00,136.74
11/20/2015 16:00,138.5
11/23/2015 16:00,138.46
11/24/2015 16:00,138.6
11/25/2015 16:00,138
11/27/2015 16:00,138.46
11/30/2015 16:00,139.42
12/1/2015 16:00,141.28
12/2/2015 16:00,139.7
12/3/2015 16:00,138.92
12/4/2015 16:00,140.43
12/7/2015 16:00,139.55
12/8/2015 16:00,138.05
12/9/2015 16:00,136.61
12/10/2015 16:00,136.78
12/11/2015 16:00,134.57
12/14/2015 16:00,135.93
12/15/2015 16:00,137.79
12/16/2015 16:00,139.29
12/17/2015 16:00,136.75
12/18/2015 16:00,134.9
12/21/2015 16:00,135.5
12/22/2015 16:00,137.93
12/23/2015 16:00,138.54
12/24/2015 16:00,138.25
12/28/2015 16:00,137.61
12/29/2015 16:00,139.78
12/30/2015 16:00,139.34
12/31/2015 16:00,137.62
1/4/2016 16:00,135.95
1/5/2016 16:00,135.85
1/6/2016 16:00,135.17
1/7/2016 16:00,132.86
1/8/2016 16:00,131.63
1/11/2016 16:00,133.23
1/12/2016 16:00,132.9
1/13/2016 16:00,131.17
1/14/2016 16:00,132.91
1/15/2016 16:00,130.03
1/19/2016 16:00,128.11
1/20/2016 16:00,121.86
1/21/2016 16:00,122.91
1/22/2016 16:00,122.5
1/25/2016 16:00,122.08
1/26/2016 16:00,122.59
1/27/2016 16:00,120.96
1/28/2016 16:00,122.22
1/29/2016 16:00,124.79
2/1/2016 16:00,124.83
2/2/2016 16:00,122.94
2/3/2016 16:00,124.72
2/4/2016 16:00,127.65
2/5/2016 16:00,128.57
2/8/2016 16:00,126.98
2/9/2016 16:00,124.07
2/10/2016 16:00,120.19
2/11/2016 16:00,117.85
2/12/2016 16:00,121.04
2/16/2016 16:00,122.74
2/17/2016 16:00,126.1
2/18/2016 16:00,132.45
2/19/2016 16:00,133.08
2/22/2016 16:00,133.77
2/23/2016 16:00,132.4
2/24/2016 16:00,132.8
2/25/2016 16:00,134.5
2/26/2016 16:00,132.03
2/29/2016 16:00,131.03
3/1/2016 16:00,134.37
3/2/2016 16:00,136.3
3/3/2016 16:00,137.8
3/4/2016 16:00,137.8
3/7/2016 16:00,140.15
3/8/2016 16:00,139.07
3/9/2016 16:00,140.41
3/10/2016 16:00,140.19
3/11/2016 16:00,142.36
3/14/2016 16:00,142.78
3/15/2016 16:00,142.96
3/16/2016 16:00,144.79
3/17/2016 16:00,147.04
3/18/2016 16:00,147.09
3/21/2016 16:00,148.63
3/22/2016 16:00,148.1
3/23/2016 16:00,145.4
3/24/2016 16:00,147.95
3/28/2016 16:00,148.4
3/29/2016 16:00,149.33
3/30/2016 16:00,148.41
3/31/2016 16:00,151.45
4/1/2016 16:00,152.52
4/4/2016 16:00,152.07
4/5/2016 16:00,150
4/6/2016 16:00,150.02
4/7/2016 16:00,148.25
4/8/2016 16:00,149.35
4/11/2016 16:00,149.25
4/12/2016 16:00,149.63
4/13/2016 16:00,151.23
4/14/2016 16:00,151.16
4/15/2016 16:00,151.72
4/18/2016 16:00,152.53
4/19/2016 16:00,144
4/20/2016 16:00,146.11
4/21/2016 16:00,149.3
4/22/2016 16:00,148.5
4/25/2016 16:00,148.81
4/26/2016 16:00,149.08
4/27/2016 16:00,150.47
4/28/2016 16:00,147.07
4/29/2016 16:00,145.94
5/2/2016 16:00,145.27
5/3/2016 16:00,144.13
5/4/2016 16:00,144.25
5/5/2016 16:00,146.47
5/6/2016 16:00,147.29
5/9/2016 16:00,147.34
5/10/2016 16:00,149.97
5/11/2016 16:00,148.95
5/12/2016 16:00,148.84
5/13/2016 16:00,147.72
5/16/2016 16:00,149.46
5/17/2016 16:00,148
5/18/2016 16:00,147.34
5/19/2016 16:00,144.93
5/20/2016 16:00,147.25
5/23/2016 16:00,146.77
5/24/2016 16:00,148.31
5/25/2016 16:00,151.69
5/26/2016 16:00,152.44
5/27/2016 16:00,152.84
5/31/2016 16:00,153.74
6/1/2016 16:00,152.51
6/2/2016 16:00,153.5
6/3/2016 16:00,152.89
6/6/2016 16:00,152.73
6/7/2016 16:00,153.33
6/8/2016 16:00,154
6/9/2016 16:00,153.42
6/10/2016 16:00,152.37
6/13/2016 16:00,151.28
6/14/2016 16:00,151.06
6/15/2016 16:00,150.68
6/16/2016 16:00,151.06
6/17/2016 16:00,151.99
6/20/2016 16:00,153.61
